16.350 0.079 0.003 0.013 0.001 0.001 0.000
16.400 0.079 0.003 0.013 0.001 0.001 0.000
16.450 0.079 0.003 0.013 0.001 0.001 0.000
16.500 0.079 0.003 0.012 0.001 0.001 0.000
16.550 0.079 0.003 0.012 0.001 0.001 0.000
16.600 0.079 0.003 0.012 0.001 0.001 0.000
16.650 0.079 0.003 0.012 0.001 0.001 0.000
16.700 0.079 0.003 0.012 0.001 0.001 0.000
16.750 0.079 0.003 0.012 0.001 0.001 0.000
16.800 0.079 0.003 0.012 0.001 0.001 0.000
16.850 0.079 0.003 0.011 0.001 0.001 0.000
16.900 0.079 0.003 0.011 0.001 0.001 0.000
16.950 0.079 0.003 0.011 0.001 0.001 0.000
17.000 0.079 0.003 0.011 0.001 0.001 0.000
17.050 0.079 0.003 0.011 0.001 0.001 0.000
17.100 0.079 0.003 0.011 0.001 0.001 0.000
17.150 0.079 0.003 0.011 0.001 0.001 0.000
17.200 0.079 0.003 0.010 0.001 0.001 0.000
17.250 0.079 0.003 0.010 0.001 0.001 0.000
17.300 0.079 0.003 0.010 0.001 0.001 0.000
17.350 0.079 0.003 0.010 0.001 0.001 0.000
17.400 0.079 0.003 0.010 0.001 0.001 0.000
17.450 0.079 0.003 0.010 0.001 0.001 0.000
17.500 0.079 0.003 0.010 0.001 0.001 0.000
17.550 0.079 0.003 0.010 0.001 0.001 0.000
17.600 0.079 0.002 0.009 0.001 0.001 0.000
17.650 0.079 0.002 0.009 0.001 0.001 0.000
17.700 0.079 0.002 0.009 0.001 0.001 0.000
17.750 0.079 0.002 0.009 0.001 0.001 0.000
17.800 0.079 0.002 0.009 0.001 0.001 0.000
17.850 0.079 0.002 0.009 0.001 0.001 0.000
17.900 0.079 0.002 0.009 0.001 0.001 0.000
17.950 0.079 0.002 0.009 0.001 0.001 0.000
18.000 0.079 0.002 0.009 0.001 0.001 0.000
18.050 0.079 0.002 0.008 0.001 0.001 0.000
18.100 0.079 0.002 0.008 0.001 0.001 0.000
18.150 0.079 0.002 0.008 0.001 0.001 0.000
18.200 0.079 0.002 0.008 0.001 0.001 0.000
18.250 0.079 0.002 0.008 0.001 0.001 0.000
18.300 0.079 0.002 0.008 0.001 0.001 0.000
18.350 0.079 0.002 0.008 0.001 0.000 0.000
18.400 0.079 0.002 0.008 0.001 0.000 0.000
18.450 0.079 0.002 0.008 0.001 0.000 0.000
18.500 0.079 0.002 0.008 0.001 0.000 0.000
18.550 0.079 0.002 0.007 0.001 0.000 0.000
18.600 0.079 0.002 0.007 0.001 0.000 0.000
18.650 0.079 0.002 0.007 0.001 0.000 0.000
18.700 0.079 0.002 0.007 0.001 0.000 0.000
18.750 0.079 0.002 0.007 0.001 0.000 0.000
18.800 0.079 0.002 0.007 0.001 0.000 0.000
18.850 0.079 0.002 0.007 0.001 0.000 0.000
18.900 0.079 0.002 0.007 0.001 0.000 0.000
18.950 0.079 0.002 0.007 0.001 0.000 0.000
19.000 0.079 0.002 0.007 0.001 0.000 0.000
19.050 0.079 0.002 0.007 0.001 0.000 0.000
19.100 0.079 0.002 0.006 0.001 0.000 0.000
19.150 0.079 0.002 0.006 0.001 0.000 0.000
19.200 0.079 0.002 0.006 0.001 0.000 0.000
19.250 0.079 0.002 0.006 0.001 0.000 0.000
19.300 0.079 0.002 0.006 0.001 0.000 0.000
19.350 0.079 0.002 0.006 0.001 0.000 0.000
19.400 0.079 0.002 0.006 0.001 0.000 0.000
19.450 0.079 0.002 0.006 0.001 0.000 0.000
